<1m,,,,,,,,,,,,,,,,,
11/5/18,14:22:26,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-49,role,M 
11/5/18,14:22:27,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-49,role,M 
11/5/18,14:22:28,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-49,role,M 
11/5/18,14:22:29,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-50,role,M 
11/5/18,14:22:30,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-50,role,M 
11/5/18,14:22:31,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-50,role,M 
11/5/18,14:22:32,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-50,role,M 
11/5/18,14:22:33,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-50,role,M 
11/5/18,14:22:34,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-51,role,M 
11/5/18,14:22:35,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-51,role,M 
11/5/18,14:22:36,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-51,role,M 
11/5/18,14:22:37,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-51,role,M 
11/5/18,14:22:38,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-51,role,M 
11/5/18,14:22:39,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-52,role,M 
11/5/18,14:22:40,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-52,role,M 
11/5/18,14:22:41,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-52,role,M 
11/5/18,14:22:42,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-52,role,M 
11/5/18,14:22:43,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-52,role,M 
<1m,noise,,,,,,,,,,,,,,,,
11/5/18,14:23:46,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-51,role,M 
11/5/18,14:23:47,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-52,role,M 
11/5/18,14:23:48,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-53,role,M 
11/5/18,14:23:49,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-54,role,M 
